property_id,date,price
hos12198849,2025-01-01,24604000000
hos12198849,2025-02-01,24602000000
hos12198849,2025-03-01,24919000000
hos12198849,2025-04-01,24967000000
hos12198849,2025-05-01,24892000000
hos12198849,2025-06-01,25606000000
hos12198849,2025-07-01,26256000000
hos12198849,2025-08-01,26767000000
hos12198849,2025-09-01,26827000000
hos12198849,2025-10-01,26696000000
hos12198849,2025-11-01,26761000000
hos12198849,2025-12-01,26661000000
hos12198849,2026-01-01,26904000000
hos12198849,2026-02-01,27000000000
hos15055276,2023-03-01,31465000000
hos15055276,2023-04-01,30569000000
hos15055276,2023-05-01,29553000000
hos15055276,2023-06-01,29179000000
hos15055276,2023-07-01,29231000000
hos15055276,2023-08-01,29229000000
hos15055276,2023-09-01,29004000000
hos15055276,2023-10-01,29425000000
hos15055276,2023-11-01,29200000000
hos15055276,2023-12-01,29078000000
hos15055276,2024-01-01,29526000000
hos15055276,2024-02-01,29482000000
hos15055276,2024-03-01,29748000000
hos15055276,2024-04-01,29281000000
hos15055276,2024-05-01,29315000000
hos15055276,2024-06-01,29385000000
hos15055276,2024-07-01,29294000000
hos15055276,2024-08-01,29985000000
hos15055276,2024-09-01,30992000000
hos15055276,2024-10-01,31496000000
hos15055276,2024-11-01,31461000000
hos15055276,2024-12-01,31809000000
hos15055276,2025-01-01,31692000000
hos15055276,2025-02-01,31419000000
hos15055276,2025-03-01,31645000000
hos15055276,2025-04-01,32094000000
hos15055276,2025-05-01,32218000000
hos15055276,2025-06-01,33484000000
hos15055276,2025-07-01,33728000000
hos15055276,2025-08-01,33639000000
hos15055276,2025-09-01,33561000000
hos15055276,2025-10-01,33828000000
hos15055276,2025-11-01,33575000000
hos15055276,2025-12-01,33729000000
hos15055276,2026-01-01,33818000000
hos15055276,2026-02-01,34000000000
hos18808739,2023-03-01,1927000000
hos18808739,2023-04-01,1884000000
hos18808739,2023-05-01,1856000000
hos18808739,2023-06-01,1826000000
hos18808739,2023-07-01,1839000000
hos18808739,2023-08-01,1851000000
hos18808739,2023-09-01,1888000000
hos18808739,2023-10-01,1910000000
hos18808739,2023-11-01,1920000000
hos18808739,2023-12-01,1944000000
hos18808739,2024-01-01,1965000000
hos18808739,2024-02-01,2011000000
hos18808739,2024-03-01,2024000000
hos18808739,2024-04-01,2019000000
hos18808739,2024-05-01,2045000000
hos18808739,2024-06-01,2062000000
hos18808739,2024-07-01,2077000000
hos18808739,2024-08-01,2118000000
hos18808739,2024-09-01,2166000000
hos18808739,2024-10-01,2238000000
hos18808739,2024-11-01,2264000000
hos18808739,2024-12-01,2293000000
hos18808739,2025-01-01,2301000000
hos18808739,2025-02-01,2323000000
hos18808739,2025-03-01,2368000000
hos18808739,2025-04-01,2342000000
hos18808739,2025-05-01,2341000000
hos18808739,2025-06-01,2398000000
hos18808739,2025-07-01,2462000000
hos18808739,2025-08-01,2492000000
hos18808739,2025-09-01,2528000000
hos18808739,2025-10-01,2521000000
hos18808739,2025-11-01,2534000000
hos18808739,2025-12-01,2515000000
hos18808739,2026-01-01,2590000000
hos18808739,2026-02-01,2600000000
hos40240867,2023-03-01,6662000000
hos40240867,2023-04-01,6440000000
hos40240867,2023-05-01,6237000000
hos40240867,2023-06-01,6105000000
hos40240867,2023-07-01,6014000000
hos40240867,2023-08-01,5999000000
hos40240867,2023-09-01,5966000000
hos40240867,2023-10-01,5967000000
hos40240867,2023-11-01,5952000000
hos40240867,2023-12-01,5943000000
hos40240867,2024-01-01,5951000000
hos40240867,2024-02-01,5951000000
hos40240867,2024-03-01,6069000000
hos40240867,2024-04-01,6085000000
hos40240867,2024-05-01,6123000000
hos40240867,2024-06-01,6053000000
hos40240867,2024-07-01,6108000000
hos40240867,2024-08-01,6330000000
hos40240867,2024-09-01,6480000000
hos40240867,2024-10-01,6614000000
hos40240867,2024-11-01,6720000000
hos40240867,2024-12-01,6749000000
hos40240867,2025-01-01,6778000000
hos40240867,2025-02-01,6896000000
hos40240867,2025-03-01,6935000000
hos40240867,2025-04-01,7022000000
hos40240867,2025-05-01,7031000000
hos40240867,2025-06-01,7182000000
hos40240867,2025-07-01,7336000000
hos40240867,2025-08-01,7336000000
hos40240867,2025-09-01,7434000000
hos40240867,2025-10-01,7496000000
hos40240867,2025-11-01,7656000000
hos40240867,2025-12-01,7701000000
hos40240867,2026-01-01,7696000000
hos40240867,2026-02-01,7700000000
hos39712170,2023-03-01,3734000000
hos39712170,2023-04-01,3584000000
hos39712170,2023-05-01,3492000000
hos39712170,2023-06-01,3466000000
hos39712170,2023-07-01,3414000000
hos39712170,2023-08-01,3431000000
hos39712170,2023-09-01,3480000000
hos39712170,2023-10-01,3531000000
hos39712170,2023-11-01,3513000000
hos39712170,2023-12-01,3518000000
hos39712170,2024-01-01,3583000000
hos39712170,2024-02-01,3519000000
hos39712170,2024-03-01,3521000000
hos39712170,2024-04-01,3524000000
hos39712170,2024-05-01,3594000000
hos39712170,2024-06-01,3606000000
hos39712170,2024-07-01,3637000000
hos39712170,2024-08-01,3737000000
hos39712170,2024-09-01,3857000000
hos39712170,2024-10-01,3903000000
hos39712170,2024-11-01,3938000000
hos39712170,2024-12-01,3922000000
hos39712170,2025-01-01,3955000000
hos39712170,2025-02-01,3951000000
hos39712170,2025-03-01,3979000000
hos39712170,2025-04-01,3983000000
hos39712170,2025-05-01,3930000000
hos39712170,2025-06-01,3927000000
hos39712170,2025-07-01,3862000000
hos39712170,2025-08-01,3893000000
hos39712170,2025-09-01,3917000000
hos39712170,2025-10-01,3984000000
hos39712170,2025-11-01,3986000000
hos39712170,2025-12-01,3989000000
hos39712170,2026-01-01,4005000000
hos39712170,2026-02-01,4000000000
hos39772248,2023-03-01,12018000000
hos39772248,2023-04-01,11849000000
hos39772248,2023-05-01,11698000000
hos39772248,2023-06-01,11522000000
hos39772248,2023-07-01,11491000000
hos39772248,2023-08-01,11582000000
hos39772248,2023-09-01,11657000000
hos39772248,2023-10-01,11631000000
hos39772248,2023-11-01,11722000000
hos39772248,2023-12-01,11755000000
hos39772248,2024-01-01,11771000000
hos39772248,2024-02-01,11838000000
hos39772248,2024-03-01,11876000000
hos39772248,2024-04-01,12040000000
hos39772248,2024-05-01,11972000000
hos39772248,2024-06-01,11967000000
hos39772248,2024-07-01,12118000000
hos39772248,2024-08-01,12502000000
hos39772248,2024-09-01,13071000000
hos39772248,2024-10-01,13590000000
hos39772248,2024-11-01,13790000000
hos39772248,2024-12-01,13829000000
hos39772248,2025-01-01,14117000000
hos39772248,2025-02-01,14375000000
hos39772248,2025-03-01,14572000000
hos39772248,2025-04-01,14620000000
hos39772248,2025-05-01,14478000000
hos39772248,2025-06-01,14678000000
hos39772248,2025-07-01,14807000000
hos39772248,2025-08-01,14903000000
hos39772248,2025-09-01,14892000000
hos39772248,2025-10-01,14735000000
hos39772248,2025-11-01,14861000000
hos39772248,2025-12-01,15193000000
hos39772248,2026-01-01,15339000000
hos39772248,2026-02-01,15500000000
hos40964669,2023-03-01,2020000000
hos40964669,2023-04-01,1960000000
hos40964669,2023-05-01,1946000000
hos40964669,2023-06-01,1921000000
hos40964669,2023-07-01,1912000000
hos40964669,2023-08-01,1929000000
hos40964669,2023-09-01,1936000000
hos40964669,2023-10-01,1950000000
hos40964669,2023-11-01,1963000000
hos40964669,2023-12-01,1971000000
hos40964669,2024-01-01,2010000000
hos40964669,2024-02-01,2045000000
hos40964669,2024-03-01,2074000000
hos40964669,2024-04-01,2071000000
hos40964669,2024-05-01,2090000000
hos40964669,2024-06-01,2109000000
hos40964669,2024-07-01,2120000000
hos40964669,2024-08-01,2183000000
hos40964669,2024-09-01,2284000000
hos40964669,2024-10-01,2355000000
hos40964669,2024-11-01,2382000000
hos40964669,2024-12-01,2377000000
hos40964669,2025-01-01,2389000000
hos40964669,2025-02-01,2396000000
hos40964669,2025-03-01,2403000000
hos40964669,2025-04-01,2388000000
hos40964669,2025-05-01,2383000000
hos40964669,2025-06-01,2376000000
hos40964669,2025-07-01,2397000000
hos40964669,2025-08-01,2415000000
hos40964669,2025-09-01,2428000000
hos40964669,2025-10-01,2453000000
hos40964669,2025-11-01,2450000000
hos40964669,2025-12-01,2445000000
hos40964669,2026-01-01,2402000000
hos40964669,2026-02-01,2400000000
hos41038005,2023-03-01,8000000000
hos41038005,2023-04-01,7724000000
hos41038005,2023-05-01,7544000000
hos41038005,2023-06-01,7391000000
hos41038005,2023-07-01,7526000000
hos41038005,2023-08-01,7463000000
hos41038005,2023-09-01,7432000000
hos41038005,2023-10-01,7406000000
hos41038005,2023-11-01,7450000000
hos41038005,2023-12-01,7519000000
hos41038005,2024-01-01,7584000000
hos41038005,2024-02-01,7682000000
hos41038005,2024-03-01,7695000000
hos41038005,2024-04-01,7741000000
hos41038005,2024-05-01,7700000000
hos41038005,2024-06-01,7698000000
hos41038005,2024-07-01,7732000000
hos41038005,2024-08-01,7850000000
hos41038005,2024-09-01,8107000000
hos41038005,2024-10-01,8318000000
hos41038005,2024-11-01,8336000000
hos41038005,2024-12-01,8291000000
hos41038005,2025-01-01,8188000000
hos41038005,2025-02-01,8243000000
hos41038005,2025-03-01,8264000000
hos41038005,2025-04-01,8310000000
hos41038005,2025-05-01,8387000000
hos41038005,2025-06-01,8477000000
hos41038005,2025-07-01,8425000000
hos41038005,2025-08-01,8467000000
hos41038005,2025-09-01,8418000000
hos41038005,2025-10-01,8444000000
hos41038005,2025-11-01,8390000000
hos41038005,2025-12-01,8414000000
hos41038005,2026-01-01,8462000000
hos41038005,2026-02-01,8500000000
hos14819653,2023-03-01,1544000000
hos14819653,2023-04-01,1491000000
hos14819653,2023-05-01,1453000000
hos14819653,2023-06-01,1409000000
hos14819653,2023-07-01,1400000000
hos14819653,2023-08-01,1386000000
hos14819653,2023-09-01,1393000000
hos14819653,2023-10-01,1414000000
hos14819653,2023-11-01,1411000000
hos14819653,2023-12-01,1424000000
hos14819653,2024-01-01,1429000000
hos14819653,2024-02-01,1429000000
hos14819653,2024-03-01,1425000000
hos14819653,2024-04-01,1419000000
hos14819653,2024-05-01,1432000000
hos14819653,2024-06-01,1451000000
hos14819653,2024-07-01,1474000000
hos14819653,2024-08-01,1507000000
hos14819653,2024-09-01,1563000000
hos14819653,2024-10-01,1601000000
hos14819653,2024-11-01,1614000000
hos14819653,2024-12-01,1628000000
hos14819653,2025-01-01,1632000000
hos14819653,2025-02-01,1649000000
hos14819653,2025-03-01,1640000000
hos14819653,2025-04-01,1652000000
hos14819653,2025-05-01,1656000000
hos14819653,2025-06-01,1678000000
hos14819653,2025-07-01,1679000000
hos14819653,2025-08-01,1691000000
hos14819653,2025-09-01,1691000000
hos14819653,2025-10-01,1691000000
hos14819653,2025-11-01,1698000000
hos14819653,2025-12-01,1689000000
hos14819653,2026-01-01,1685000000
hos14819653,2026-02-01,1690000000
hos13807953,2023-03-01,5293000000
hos13807953,2023-04-01,5136000000
hos13807953,2023-05-01,5074000000
hos13807953,2023-06-01,4971000000
hos13807953,2023-07-01,4967000000
hos13807953,2023-08-01,4953000000
hos13807953,2023-09-01,4943000000
hos13807953,2023-10-01,4960000000
hos13807953,2023-11-01,4970000000
hos13807953,2023-12-01,4981000000
hos13807953,2024-01-01,5011000000
hos13807953,2024-02-01,5011000000
hos13807953,2024-03-01,4991000000
hos13807953,2024-04-01,5044000000
hos13807953,2024-05-01,5066000000
hos13807953,2024-06-01,5082000000
hos13807953,2024-07-01,5066000000
hos13807953,2024-08-01,5175000000
hos13807953,2024-09-01,5375000000
hos13807953,2024-10-01,5499000000
hos13807953,2024-11-01,5483000000
hos13807953,2024-12-01,5576000000
hos13807953,2025-01-01,5588000000
hos13807953,2025-02-01,5602000000
hos13807953,2025-03-01,5565000000
hos13807953,2025-04-01,5611000000
hos13807953,2025-05-01,5530000000
hos13807953,2025-06-01,5617000000
hos13807953,2025-07-01,5601000000
hos13807953,2025-08-01,5548000000
hos13807953,2025-09-01,5623000000
hos13807953,2025-10-01,5592000000
hos13807953,2025-11-01,5666000000
hos13807953,2025-12-01,5755000000
hos13807953,2026-01-01,5748000000
hos13807953,2026-02-01,5750000000
hos40889774,2023-03-01,3517000000
hos40889774,2023-04-01,3427000000
hos40889774,2023-05-01,3400000000
hos40889774,2023-06-01,3315000000
hos40889774,2023-07-01,3320000000
hos40889774,2023-08-01,3299000000
hos40889774,2023-09-01,3298000000
hos40889774,2023-10-01,3330000000
hos40889774,2023-11-01,3350000000
hos40889774,2023-12-01,3361000000
hos40889774,2024-01-01,3414000000
hos40889774,2024-02-01,3447000000
hos40889774,2024-03-01,3455000000
hos40889774,2024-04-01,3478000000
hos40889774,2024-05-01,3491000000
hos40889774,2024-06-01,3501000000
hos40889774,2024-07-01,3533000000
hos40889774,2024-08-01,3636000000
hos40889774,2024-09-01,3723000000
hos40889774,2024-10-01,3799000000
hos40889774,2024-11-01,3804000000
hos40889774,2024-12-01,3783000000
hos40889774,2025-01-01,3777000000
hos40889774,2025-02-01,3797000000
hos40889774,2025-03-01,3784000000
hos40889774,2025-04-01,3779000000
hos40889774,2025-05-01,3789000000
hos40889774,2025-06-01,3807000000
hos40889774,2025-07-01,3794000000
hos40889774,2025-08-01,3774000000
hos40889774,2025-09-01,3765000000
hos40889774,2025-10-01,3754000000
hos40889774,2025-11-01,3752000000
hos40889774,2025-12-01,3797000000
hos40889774,2026-01-01,3829000000
hos40889774,2026-02-01,3800000000
hos19299124,2023-03-01,1454000000
hos19299124,2023-04-01,1391000000
hos19299124,2023-05-01,1365000000
hos19299124,2023-06-01,1352000000
hos19299124,2023-07-01,1338000000
hos19299124,2023-08-01,1344000000
hos19299124,2023-09-01,1328000000
hos19299124,2023-10-01,1328000000
hos19299124,2023-11-01,1326000000
hos19299124,2023-12-01,1337000000
hos19299124,2024-01-01,1349000000
hos19299124,2024-02-01,1362000000
hos19299124,2024-03-01,1376000000
hos19299124,2024-04-01,1386000000
hos19299124,2024-05-01,1398000000
hos19299124,2024-06-01,1396000000
hos19299124,2024-07-01,1405000000
hos19299124,2024-08-01,1429000000
hos19299124,2024-09-01,1468000000
hos19299124,2024-10-01,1489000000
hos19299124,2024-11-01,1485000000
hos19299124,2024-12-01,1493000000
hos19299124,2025-01-01,1495000000
hos19299124,2025-02-01,1503000000
hos19299124,2025-03-01,1491000000
hos19299124,2025-04-01,1478000000
hos19299124,2025-05-01,1501000000
hos19299124,2025-06-01,1494000000
hos19299124,2025-07-01,1500000000
hos19299124,2025-08-01,1505000000
hos19299124,2025-09-01,1497000000
hos19299124,2025-10-01,1497000000
hos19299124,2025-11-01,1494000000
hos19299124,2025-12-01,1483000000
hos19299124,2026-01-01,1476000000
hos19299124,2026-02-01,1500000000
hos41062276,2023-03-01,17846000000
hos41062276,2023-04-01,17092000000
hos41062276,2023-05-01,16799000000
hos41062276,2023-06-01,16518000000
hos41062276,2023-07-01,16559000000
hos41062276,2023-08-01,16540000000
hos41062276,2023-09-01,16378000000
hos41062276,2023-10-01,16430000000
hos41062276,2023-11-01,16342000000
hos41062276,2023-12-01,16258000000
hos41062276,2024-01-01,16426000000
hos41062276,2024-02-01,16607000000
hos41062276,2024-03-01,16901000000
hos41062276,2024-04-01,17051000000
hos41062276,2024-05-01,17353000000
hos41062276,2024-06-01,17556000000
hos41062276,2024-07-01,17562000000
hos41062276,2024-08-01,18033000000
hos41062276,2024-09-01,18800000000
hos41062276,2024-10-01,19357000000
hos41062276,2024-11-01,19385000000
hos41062276,2024-12-01,19524000000
hos41062276,2025-01-01,19747000000
hos41062276,2025-02-01,19753000000
hos41062276,2025-03-01,19761000000
hos41062276,2025-04-01,19608000000
hos41062276,2025-05-01,19456000000
hos41062276,2025-06-01,19438000000
hos41062276,2025-07-01,19305000000
hos41062276,2025-08-01,19484000000
hos41062276,2025-09-01,19218000000
hos41062276,2025-10-01,19027000000
hos41062276,2025-11-01,19102000000
hos41062276,2025-12-01,18994000000
hos41062276,2026-01-01,19087000000
hos41062276,2026-02-01,19000000000
hos40506230,2023-03-01,2553000000
hos40506230,2023-04-01,2452000000
hos40506230,2023-05-01,2394000000
hos40506230,2023-06-01,2396000000
hos40506230,2023-07-01,2400000000
hos40506230,2023-08-01,2420000000
hos40506230,2023-09-01,2452000000
hos40506230,2023-10-01,2448000000
hos40506230,2023-11-01,2435000000
hos40506230,2023-12-01,2478000000
hos40506230,2024-01-01,2458000000
hos40506230,2024-02-01,2463000000
hos40506230,2024-03-01,2458000000
hos40506230,2024-04-01,2460000000
hos40506230,2024-05-01,2473000000
hos40506230,2024-06-01,2491000000
hos40506230,2024-07-01,2472000000
hos40506230,2024-08-01,2538000000
hos40506230,2024-09-01,2647000000
hos40506230,2024-10-01,2695000000
hos40506230,2024-11-01,2727000000
hos40506230,2024-12-01,2733000000
hos40506230,2025-01-01,2761000000
hos40506230,2025-02-01,2783000000
hos40506230,2025-03-01,2804000000
hos40506230,2025-04-01,2789000000
hos40506230,2025-05-01,2824000000
hos40506230,2025-06-01,2835000000
hos40506230,2025-07-01,2845000000
hos40506230,2025-08-01,2842000000
hos40506230,2025-09-01,2883000000
hos40506230,2025-10-01,2874000000
hos40506230,2025-11-01,2915000000
hos40506230,2025-12-01,2965000000
hos40506230,2026-01-01,2984000000
hos40506230,2026-02-01,3000000000
hos40758352,2023-03-01,8559000000
hos40758352,2023-04-01,8258000000
hos40758352,2023-05-01,8102000000
hos40758352,2023-06-01,7918000000
hos40758352,2023-07-01,7942000000
hos40758352,2023-08-01,8003000000
hos40758352,2023-09-01,8011000000
hos40758352,2023-10-01,8012000000
hos40758352,2023-11-01,8050000000
hos40758352,2023-12-01,8099000000
hos40758352,2024-01-01,8191000000
hos40758352,2024-02-01,8109000000
hos40758352,2024-03-01,8213000000
hos40758352,2024-04-01,8316000000
hos40758352,2024-05-01,8444000000
hos40758352,2024-06-01,8541000000
hos40758352,2024-07-01,8695000000
hos40758352,2024-08-01,8944000000
hos40758352,2024-09-01,9257000000
hos40758352,2024-10-01,9454000000
hos40758352,2024-11-01,9578000000
hos40758352,2024-12-01,9668000000
hos40758352,2025-01-01,9732000000
hos40758352,2025-02-01,9831000000
hos40758352,2025-03-01,9825000000
hos40758352,2025-04-01,9802000000
hos40758352,2025-05-01,9795000000
hos40758352,2025-06-01,9749000000
hos40758352,2025-07-01,9754000000
hos40758352,2025-08-01,9684000000
hos40758352,2025-09-01,9786000000
hos40758352,2025-10-01,9721000000
hos40758352,2025-11-01,9808000000
hos40758352,2025-12-01,9948000000
hos40758352,2026-01-01,9890000000
hos40758352,2026-02-01,10000000000
hos41007348,2023-03-01,3368000000
hos41007348,2023-04-01,3203000000
hos41007348,2023-05-01,3127000000
hos41007348,2023-06-01,3104000000
hos41007348,2023-07-01,3071000000
hos41007348,2023-08-01,3085000000
hos41007348,2023-09-01,3080000000
hos41007348,2023-10-01,3104000000
hos41007348,2023-11-01,3145000000
hos41007348,2023-12-01,3196000000
hos41007348,2024-01-01,3185000000
hos41007348,2024-02-01,3220000000
hos41007348,2024-03-01,3269000000
hos41007348,2024-04-01,3282000000
hos41007348,2024-05-01,3281000000
hos41007348,2024-06-01,3298000000
hos41007348,2024-07-01,3301000000
hos41007348,2024-08-01,3427000000
hos41007348,2024-09-01,3566000000
hos41007348,2024-10-01,3625000000
hos41007348,2024-11-01,3644000000
hos41007348,2024-12-01,3635000000
hos41007348,2025-01-01,3622000000
hos41007348,2025-02-01,3715000000
hos41007348,2025-03-01,3705000000
hos41007348,2025-04-01,3734000000
hos41007348,2025-05-01,3717000000
hos41007348,2025-06-01,3743000000
hos41007348,2025-07-01,3752000000
hos41007348,2025-08-01,3741000000
hos41007348,2025-09-01,3723000000
hos41007348,2025-10-01,3737000000
hos41007348,2025-11-01,3759000000
hos41007348,2025-12-01,3751000000
hos41007348,2026-01-01,3745000000
hos41007348,2026-02-01,3750000000
hos40958646,2023-03-01,1700000000
hos40958646,2023-04-01,1648000000
hos40958646,2023-05-01,1607000000
hos40958646,2023-06-01,1600000000
hos40958646,2023-07-01,1573000000
hos40958646,2023-08-01,1582000000
hos40958646,2023-09-01,1586000000
hos40958646,2023-10-01,1599000000
hos40958646,2023-11-01,1613000000
hos40958646,2023-12-01,1603000000
hos40958646,2024-01-01,1606000000
hos40958646,2024-02-01,1598000000
hos40958646,2024-03-01,1612000000
hos40958646,2024-04-01,1623000000
hos40958646,2024-05-01,1637000000
hos40958646,2024-06-01,1644000000
hos40958646,2024-07-01,1648000000
hos40958646,2024-08-01,1703000000
hos40958646,2024-09-01,1774000000
hos40958646,2024-10-01,1797000000
hos40958646,2024-11-01,1814000000
hos40958646,2024-12-01,1829000000
hos40958646,2025-01-01,1844000000
hos40958646,2025-02-01,1829000000
hos40958646,2025-03-01,1820000000
hos40958646,2025-04-01,1815000000
hos40958646,2025-05-01,1847000000
hos40958646,2025-06-01,1856000000
hos40958646,2025-07-01,1860000000
hos40958646,2025-08-01,1915000000
hos40958646,2025-09-01,1926000000
hos40958646,2025-10-01,1939000000
hos40958646,2025-11-01,1963000000
hos40958646,2025-12-01,1973000000
hos40958646,2026-01-01,1978000000
hos40958646,2026-02-01,2000000000
hos16433739,2023-03-01,5838000000
hos16433739,2023-04-01,5594000000
hos16433739,2023-05-01,5552000000
hos16433739,2023-06-01,5532000000
hos16433739,2023-07-01,5493000000
hos16433739,2023-08-01,5444000000
hos16433739,2023-09-01,5483000000
hos16433739,2023-10-01,5505000000
hos16433739,2023-11-01,5462000000
hos16433739,2023-12-01,5499000000
hos16433739,2024-01-01,5466000000
hos16433739,2024-02-01,5487000000
hos16433739,2024-03-01,5476000000
hos16433739,2024-04-01,5514000000
hos16433739,2024-05-01,5550000000
hos16433739,2024-06-01,5578000000
hos16433739,2024-07-01,5512000000
hos16433739,2024-08-01,5569000000
hos16433739,2024-09-01,5797000000
hos16433739,2024-10-01,5902000000
hos16433739,2024-11-01,5928000000
hos16433739,2024-12-01,6018000000
hos16433739,2025-01-01,6040000000
hos16433739,2025-02-01,6014000000
hos16433739,2025-03-01,6042000000
hos16433739,2025-04-01,6091000000
hos16433739,2025-05-01,6104000000
hos16433739,2025-06-01,6125000000
hos16433739,2025-07-01,6207000000
hos16433739,2025-08-01,6242000000
hos16433739,2025-09-01,6304000000
hos16433739,2025-10-01,6273000000
hos16433739,2025-11-01,6333000000
hos16433739,2025-12-01,6367000000
hos16433739,2026-01-01,6406000000
hos16433739,2026-02-01,6500000000
hos40320164,2023-03-01,1483000000
hos40320164,2023-04-01,1426000000
hos40320164,2023-05-01,1381000000
hos40320164,2023-06-01,1363000000
hos40320164,2023-07-01,1358000000
hos40320164,2023-08-01,1363000000
hos40320164,2023-09-01,1351000000
hos40320164,2023-10-01,1358000000
hos40320164,2023-11-01,1340000000
hos40320164,2023-12-01,1345000000
hos40320164,2024-01-01,1365000000
hos40320164,2024-02-01,1365000000
hos40320164,2024-03-01,1381000000
hos40320164,2024-04-01,1376000000
hos40320164,2024-05-01,1398000000
hos40320164,2024-06-01,1412000000
hos40320164,2024-07-01,1427000000
hos40320164,2024-08-01,1456000000
hos40320164,2024-09-01,1514000000
hos40320164,2024-10-01,1569000000
hos40320164,2024-11-01,1563000000
hos40320164,2024-12-01,1563000000
hos40320164,2025-01-01,1571000000
hos40320164,2025-02-01,1577000000
hos40320164,2025-03-01,1576000000
hos40320164,2025-04-01,1581000000
hos40320164,2025-05-01,1551000000
hos40320164,2025-06-01,1567000000
hos40320164,2025-07-01,1603000000
hos40320164,2025-08-01,1614000000
hos40320164,2025-09-01,1630000000
hos40320164,2025-10-01,1642000000
hos40320164,2025-11-01,1640000000
hos40320164,2025-12-01,1657000000
hos40320164,2026-01-01,1687000000
hos40320164,2026-02-01,1700000000
hos19473016,2023-03-01,6584000000
hos19473016,2023-04-01,6320000000
hos19473016,2023-05-01,6248000000
hos19473016,2023-06-01,6119000000
hos19473016,2023-07-01,5986000000
hos19473016,2023-08-01,5958000000
hos19473016,2023-09-01,5954000000
hos19473016,2023-10-01,5917000000
hos19473016,2023-11-01,5974000000
hos19473016,2023-12-01,5966000000
hos19473016,2024-01-01,6022000000
hos19473016,2024-02-01,6121000000
hos19473016,2024-03-01,6132000000
hos19473016,2024-04-01,6158000000
hos19473016,2024-05-01,6234000000
hos19473016,2024-06-01,6300000000
hos19473016,2024-07-01,6211000000
hos19473016,2024-08-01,6306000000
hos19473016,2024-09-01,6588000000
hos19473016,2024-10-01,6683000000
hos19473016,2024-11-01,6743000000
hos19473016,2024-12-01,6837000000
hos19473016,2025-01-01,6846000000
hos19473016,2025-02-01,7004000000
hos19473016,2025-03-01,7030000000
hos19473016,2025-04-01,7102000000
hos19473016,2025-05-01,7090000000
hos19473016,2025-06-01,7153000000
hos19473016,2025-07-01,7193000000
hos19473016,2025-08-01,7211000000
hos19473016,2025-09-01,7277000000
hos19473016,2025-10-01,7225000000
hos19473016,2025-11-01,7326000000
hos19473016,2025-12-01,7326000000
hos19473016,2026-01-01,7396000000
hos19473016,2026-02-01,7500000000
hos40530200,2023-03-01,2567000000
hos40530200,2023-04-01,2498000000
hos40530200,2023-05-01,2456000000
hos40530200,2023-06-01,2407000000
hos40530200,2023-07-01,2405000000
hos40530200,2023-08-01,2403000000
hos40530200,2023-09-01,2438000000
hos40530200,2023-10-01,2424000000
hos40530200,2023-11-01,2453000000
hos40530200,2023-12-01,2453000000
hos40530200,2024-01-01,2424000000
hos40530200,2024-02-01,2440000000
hos40530200,2024-03-01,2446000000
hos40530200,2024-04-01,2443000000
hos40530200,2024-05-01,2463000000
hos40530200,2024-06-01,2490000000
hos40530200,2024-07-01,2526000000
hos40530200,2024-08-01,2575000000
hos40530200,2024-09-01,2681000000
hos40530200,2024-10-01,2728000000
hos40530200,2024-11-01,2754000000
hos40530200,2024-12-01,2766000000
hos40530200,2025-01-01,2767000000
hos40530200,2025-02-01,2827000000
hos40530200,2025-03-01,2829000000
hos40530200,2025-04-01,2866000000
hos40530200,2025-05-01,2806000000
hos40530200,2025-06-01,2836000000
hos40530200,2025-07-01,2847000000
hos40530200,2025-08-01,2878000000
hos40530200,2025-09-01,2868000000
hos40530200,2025-10-01,2854000000
hos40530200,2025-11-01,2864000000
hos40530200,2025-12-01,2888000000
hos40530200,2026-01-01,2900000000
hos40530200,2026-02-01,2900000000
hos40491029,2023-03-01,2161000000
hos40491029,2023-04-01,2121000000
hos40491029,2023-05-01,2110000000
hos40491029,2023-06-01,2065000000
hos40491029,2023-07-01,2080000000
hos40491029,2023-08-01,2077000000
hos40491029,2023-09-01,2094000000
hos40491029,2023-10-01,2109000000
hos40491029,2023-11-01,2120000000
hos40491029,2023-12-01,2138000000
hos40491029,2024-01-01,2162000000
hos40491029,2024-02-01,2136000000
hos40491029,2024-03-01,2186000000
hos40491029,2024-04-01,2214000000
hos40491029,2024-05-01,2198000000
hos40491029,2024-06-01,2212000000
hos40491029,2024-07-01,2252000000
hos40491029,2024-08-01,2285000000
hos40491029,2024-09-01,2372000000
hos40491029,2024-10-01,2402000000
hos40491029,2024-11-01,2407000000
hos40491029,2024-12-01,2445000000
hos40491029,2025-01-01,2448000000
hos40491029,2025-02-01,2462000000
hos40491029,2025-03-01,2467000000
hos40491029,2025-04-01,2444000000
hos40491029,2025-05-01,2454000000
hos40491029,2025-06-01,2495000000
hos40491029,2025-07-01,2515000000
hos40491029,2025-08-01,2540000000
hos40491029,2025-09-01,2542000000
hos40491029,2025-10-01,2526000000
hos40491029,2025-11-01,2563000000
hos40491029,2025-12-01,2549000000
hos40491029,2026-01-01,2564000000
hos40491029,2026-02-01,2600000000
hos18449915,2023-03-01,6787000000
hos18449915,2023-04-01,6600000000
hos18449915,2023-05-01,6405000000
hos18449915,2023-06-01,6343000000
hos18449915,2023-07-01,6334000000
hos18449915,2023-08-01,6321000000
hos18449915,2023-09-01,6329000000
